model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,NIG34235,B,E,0.23208367824554443,"[0.18820156157016754, 0.23208367824554443, 0.16390261054039001, 0.12277938425540924, 0.14743462204933167, 0.14559806883335114]","On 23 December 2023, the Nigerian military engaged in a firefight with the Niger militia and killed two at Madawaki in the Shiroro LGA, coded to Shiroro (Shiroro, Niger). Other militiamen fled and escaped with gun wounds. The military invaded the Ali Kachalla camp and rescued 13 hostages after the militiamen had fled. They destroyed the camp and other camps deserted by the militiamen. The military recovered AK-47 rifles, magazines, and a motorcycle.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG22441,V,E,0.19711005687713623,"[0.1892462819814682, 0.19711005687713623, 0.1605391651391983, 0.160343736410141, 0.15843671560287476, 0.13432399928569794]","On 4 November 2021, a tricycle driver was killed by a policeman over his refusal to pay a bribe in Ipaja (Alimosho, Lagos). Some sources claim the victim was shot by the policeman while others claim he was stabbed.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG33841,B,E,0.21027737855911255,"[0.19400765001773834, 0.21027737855911255, 0.16127362847328186, 0.13790909945964813, 0.15370094776153564, 0.1428312510251999]","On 14 November 2023, Nigerian troops on a fighting patrol engaged a Kaduna militia in an armed clash at Kachallah high ground, coded to Zangon Katab (Zangon Kataf, Kaduna). Six militiamen were killed, others fled with gunshot wounds, arms, ammunition and other items were recovered.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG27370,V,E,0.21243977546691895,"[0.19571331143379211, 0.21243977546691895, 0.15618270635604858, 0.12320870161056519, 0.15240807831287384, 0.16004741191864014]","On 9 May 2020, militants abducted 3 Russians, 1 Ukrainian and 1 Equatorial Guinean from Yellow Island, Opumakari (Degema, Rivers). The abductees were rescued on 9 October 2020 by Nigerian troops who raided the militants' camps [coded separately].",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG35479,B,E,0.20849297940731049,"[0.17014619708061218, 0.20849297940731049, 0.18820297718048096, 0.15617044270038605, 0.14668713510036469, 0.13030029833316803]","On 4 March 2024, ISWAP attacked the Nigerian troops and engaged them in a firefight in Dikwa town (Dikwa, Borno). No further details.",0.001,Islamic State West Africa Province (ISWAP)
conflibert_finetuned_fewshot_v1,NIG29902,B,E,0.21626479923725128,"[0.19051580131053925, 0.21626479923725128, 0.16499938070774078, 0.14052441716194153, 0.15108641982078552, 0.13660919666290283]","On 4 February 2023, Nigerian troops raided the hideouts of ISWAP/ Boko Haram militants and engaged them in an armed clash at Balange village, on the fringes of the Sambisa Forest Reserve (Gwoza, Borno). Five militants were killed and 55 abductees were rescued.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG19008,B,E,0.19444049894809723,"[0.19346915185451508, 0.19444049894809723, 0.142756849527359, 0.146806001663208, 0.1507636457681656, 0.17176386713981628]","On 26 November 2020, Nigerian military troops clashed with a Benue communal militia around Asogo village (Katsina-Ala LGA, Benue), killing 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG18973,E,E,0.21852926909923553,"[0.17734527587890625, 0.21852926909923553, 0.19137616455554962, 0.13329504430294037, 0.15006780624389648, 0.12938646972179413]","On 22 November 2020, the Nigerian Airforce conducted air strikes against ISWAP militants at Tumbun Rego (Kukawa LGA, Borno), killing several militants and destroying their structures. Unknown fatalities coded as 10.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG22760,B,E,0.21551117300987244,"[0.1780860722064972, 0.21551117300987244, 0.16945040225982666, 0.14743773639202118, 0.15510450303554535, 0.13441014289855957]","On 29 November 2021, troops of security forces on patrol clashed with members of a Kaduna militia at an identified hideout in Idasu (Giwa, Kaduna) and Birnin Gwari [coded separately]. Three militia members were killed, weapons and three motorcycles were recovered.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG19549,B,E,0.2221243977546692,"[0.16664914786815643, 0.2221243977546692, 0.19989460706710815, 0.13251696527004242, 0.14924819767475128, 0.1295667141675949]","On 22 January 2021, ISWAP clashed with Nigerian troops at Mafa LGA (Borno), allegedly killing and wounding a number of soldiers. Unknown fatalities coded as 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG23643,B,R,0.18711017072200775,"[0.18509815633296967, 0.1656213253736496, 0.15254203975200653, 0.18711017072200775, 0.1511557251214981, 0.15847258269786835]","On 9 February 2022, policemen engaged armed individuals in an armed clash in Obo Aiyegunle (Ekiti, Kwara) and rescued two abductees. The abductors fled with gunshot wounds.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG37556,B,E,0.21764898300170898,"[0.1695798933506012, 0.21764898300170898, 0.1843237429857254, 0.14655351638793945, 0.15847492218017578, 0.1234189122915268]","On 6 July 2024, Nigerian troops and hunters ambushed Boko Haram fighters, attempting to blow up the powerline near Kasesa Village on the outskirts of Damaturu (Damaturu, Yobe). The militiamen abandoned their vehicle with two damaged tyres and blood stains from injuries sustained during the confrontation. The troops recovered eight improvised explosive devices (IEDs) with detonating cords. There were no fatalities.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG37013,S,E,0.20424380898475647,"[0.20227110385894775, 0.20424380898475647, 0.16153323650360107, 0.12887310981750488, 0.14920659363269806, 0.15387219190597534]","Around 22 May 2024 (between 21 May - 23 May), 103 Boko Haram/ISWAP fighters and their families surrendered to the Nigerian troops in Mafa, Gwoza and Monguno LGAs, coded to Monguno (Monguno, Borno). Their population included three adult males, twenty-nine adult females and sixty-one children.",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG33473,B,E,0.19803349673748016,"[0.17775991559028625, 0.19803349673748016, 0.1708742082118988, 0.1477399468421936, 0.16147130727767944, 0.14412112534046173]","On 26 October 2023, ISWAP claimed to have damaged a Nigerian Army's vehicle with a hand grenade while attacking a checkpoint in Ajir (Damboa, Borno). They backed up their claim with the picture of a disabled/captured CS/VP3 Bigfoot MRAP vehicle. There was no fatalities claim.",0.001,Islamic State West Africa Province (ISWAP)
conflibert_finetuned_fewshot_v1,NIG19151,P,R,0.2507968842983246,"[0.18099303543567657, 0.12995609641075134, 0.1367582380771637, 0.2507968842983246, 0.14825299382209778, 0.1532427966594696]","On 10 December 2020, Osun athletes staged a demonstration at the State House of Assembly in Oshogbo (Osogbo LGA, Osun) to protest the non payments of their salaries and demanded the immediate removal of the Commissioner for Youth and Sports.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG17267,E,E,0.20406340062618256,"[0.18529082834720612, 0.20406340062618256, 0.17382286489009857, 0.14929810166358948, 0.15455469489097595, 0.13297012448310852]","On 30 May 2020, Nigerian Air Force conducted air strikes against a camp of Zamfara militias 5km north of Birnin Kogo in Faskari LGA of Katsina State. 4 militiamen were killed.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG35485,B,E,0.2176348716020584,"[0.18085074424743652, 0.2176348716020584, 0.18697871267795563, 0.12952661514282227, 0.14782334864139557, 0.1371856927871704]","On 10 March 2024, Nigerian military troops conducted a clearance operation and engaged a Katsina militia in an armed clash at Dan Birgima village (Kankara, Katsina), Ungwan Noma, Katoji and Pauwa (coded separately). Two militia members were killed, 3 rifles, 8 magazines and 57 rounds of ammunition among other items were recovered. Two fatalities split across three events coded as 1.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG22075,V,E,0.19740064442157745,"[0.19484558701515198, 0.19740064442157745, 0.16173645853996277, 0.1534000188112259, 0.14904780685901642, 0.14356955885887146]","On 24 September 2021, pastoralists from a Fulani ethnic militia attacked farmers in Gbajimba (Guma, Benue). One farmer was killed, four others fled.",0.001,Fulani Ethnic Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG16218,P,R,0.21306999027729034,"[0.19168348610401154, 0.14827141165733337, 0.13388676941394806, 0.21306999027729034, 0.15279577672481537, 0.16029265522956848]","On 30 January 2020 (or around), a human rights group demonstrated in Ijegun (Alimosho LGA, Lagos) over the ban of motorcycle taxis in the city.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG33112,P,R,0.2998243570327759,"[0.16711987555027008, 0.10846395045518875, 0.10541459172964096, 0.2998243570327759, 0.14328056573867798, 0.17589662969112396]","On 9 October 2023, students of Moshood Abiola polytechnic protested in their numbers at the school's gate in Abeokuta (Abeokuta South, Ogun) over the hike in school fees and acceptance fee by the institution among other reasons.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG17354,V,R,0.20673727989196777,"[0.17402401566505432, 0.16350291669368744, 0.12234855443239212, 0.20673727989196777, 0.1450871378183365, 0.18830007314682007]","On 11 June 2020, security officials shot at a presidential aide at Aso Rock, the presidential villa, in Abuja (Abuja LGA, FCT) over his refusal to isolate himself due to coronavirus.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG25680,B,E,0.19952471554279327,"[0.19859443604946136, 0.19952471554279327, 0.15580686926841736, 0.1498812735080719, 0.15791350603103638, 0.13827913999557495]","On 21 July 2022, a Katsina militia led by Bauche attacked Ansaru militants and engaged them in an armed clash in Damari forest (Sabuwa, Katsina). The clash lasted for several hours, three persons were killed including a top Ansaru commander.",0.001,Katsina Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG33741,S,R,0.20249035954475403,"[0.16104981303215027, 0.1800968497991562, 0.14272432029247284, 0.20249035954475403, 0.1490047723054886, 0.16463391482830048]","Around 17 November 2023, the Security Joint Task Force, including the police, the military and NSCDC, arrested 135 people at various locations in Abuja (Abuja Municipal, Federal Capital Territory). They raided various locations in a clearance operation to get the hoodlums off the city. The suspects were arrested for various offences.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG16295,B,E,0.20776252448558807,"[0.18253454566001892, 0.20776252448558807, 0.17383047938346863, 0.14526554942131042, 0.15837739408016205, 0.1322294920682907]","On 5 February 2020, Boko Haram (JAS) or ISWAP attacked a position of the Nigerian Armed Forces in Ngwom (Mafa, Borno) and were repelled by NAF. 1 BH or ISWAP fighter was killed.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG24783,B,E,0.21944212913513184,"[0.19030822813510895, 0.21944212913513184, 0.16797304153442383, 0.1302255094051361, 0.15270362794399261, 0.1393473893404007]","On 11 May 2022, policemen, together with members of a local defense militia, clashed with armed individuals suspected to be abductors in Uzea forest, Esan Central LGA (Edo), coded to Irrua. Six persons were killed: two armed men on the spot and four others who were previously arrested and led the police to the hideout sustained gunshot injuries and died in the hospital. Weapons and ammunition were recovered by the police.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG21234,B,R,0.1844707727432251,"[0.18356473743915558, 0.17048877477645874, 0.16688045859336853, 0.1844707727432251, 0.1583656519651413, 0.13622954487800598]","Around 3 July 2021 (between 3 - 4 July), the police clashed with suspected IPOB members during an attack against the Divisional Police headquarters in or around Eyofin (Udung Uko LGA, Akwa Ibom). During the clash, three police officers were injured.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG26718,P,R,0.2874552011489868,"[0.18426062166690826, 0.11097606271505356, 0.12044268846511841, 0.2874552011489868, 0.13933749496936798, 0.15752795338630676]","On 16 May 2021, members of the Ijaw Youth Marches staged protest marches along major streets and at Isaac Boro Park in Port Harcourt (Port-Harcourt LGA, Rivers) in remembrance of Late Major Isaac Jasper Adaka Boro.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG29871,B,E,0.22098976373672485,"[0.17928993701934814, 0.22098976373672485, 0.18292365968227386, 0.1337892711162567, 0.15310172736644745, 0.12990564107894897]","On 6 February 2023, ISWAP fighters attacked and clashed with Boko Haram fighters who were moving towards the axis of Tumbun Gini (Abadan, Borno). Casualties are unknown.",0.001,Islamic State West Africa Province (ISWAP)
conflibert_finetuned_fewshot_v1,NIG18554,E,E,0.21711720526218414,"[0.1695779412984848, 0.21711720526218414, 0.196995809674263, 0.13520468771457672, 0.15115757286548615, 0.1299467533826828]","On 14 October 2020, Nigerian Airforce troops conducted air strikes against Katsina Communal Militia at their camp in Katsina State, neutralizing several bandits and destroying their structures. Unknown fatalities coded as 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG30168,V,E,0.19896069169044495,"[0.18050391972064972, 0.19896069169044495, 0.169441819190979, 0.16513970494270325, 0.15571117401123047, 0.13024276494979858]","On 1 March 2023, a Kaduna militia abducted an unspecified number of residents when they invaded Kubau village near Jere town (Kagarko, Kaduna). There are no reports about ransom demands.",0.001,Kaduna Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG28896,E,E,0.21027860045433044,"[0.16889043152332306, 0.21027860045433044, 0.1901388168334961, 0.15541167557239532, 0.1461714804172516, 0.12910903990268707]","Around 2 December 2022 (as reported), the air component of Operation Whirl Punch targeted and destroyed hideouts of Kaduna militia led by Dan Rani with rockets in Birnin Gwari LGA (Kaduna), and Takura, as well as Janbirni, and Kuyanbana (coded separately). There are no further details.",0.001,Military Forces of Nigeria (2015-2023)
