model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO13590,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.93,Military Forces of Cameroon (1982-) Gendarmerie,"Defusal: On 19 April 2024, gendarmerie forces recovered an IED planted by an Ambazonian Separatist at the Market in Great Soppo (Buea, Fako, Sud-Ouest). The were no fatalities. The Separatist had attempted to detonate the IED on a minister's convoy but nearby civilians alerted the gendarmerie forces and he was arrested."
llama3.2:3b,CAO7726,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.88,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 3 September 2023, the military forces (Rapid Intervention) ambushed Boko Haram militants [JAS faction] in Walassa (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown. 4 militants were arrested, 2 weapons and other military equipment and a herd of oxen were recovered."
llama3.2:3b,CAO10080,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.89,Military Forces of Cameroon (1982-),"On 2 February 2023, the state security forces, coded as the military forces beat civilians in Matondo II (Konye, Meme, Sud-Ouest) for an unknown reason. Casualties unknown. The attack caused the displacement of some civilians."
llama3.2:3b,CAO12432,B,B,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.8,Ambazonian Separatists (Cameroon),"On 28 July 2023, Ambazonian Restoration Forces ambushed and clashed with a state force convoy, coded as military, in Nguti (Kupe-Manenguba, Sud-Ouest). One soldier was killed, and four soldiers and two Ambazonian Separatists were injured. The gunfight led to the displacement of civilians in the surrounding bush."
llama3.2:3b,CAO15887,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.89,Military Forces of Cameroon (1982-),"On 6 October 2024, a mixed contingent, coded as the military forces and the gendarmerie forces, ambushed and clashed with the Ambazonian Separatists from the ADF faction in the Nchualam neighborhood in Bamenda - Mankon (Bamenda 2, Mezam, Nord-Ouest) during a military operation to dislodge the Separatists. There were no fatalities. The military forces claimed to have dismantled two Separatist hideouts and recovered several ammunitions and other items. Some 82 suspects were also arrested."
llama3.2:3b,CAO11066,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.89,Military Forces of Cameroon (1982-),"Looting: On 7 December 2023, the military forces extorted 100,000 Franc CFA from five cocoa traders and arrested two others in Kombone (Kumba 1, Meme, Sud-Ouest). The military forces members accused the victims of reserving part of their profits from the cocoa trade for the Ambazonian Separatists."
llama3.2:3b,CAO6146,P,P,0.92,"[0.99, 0.01, 0.0, 0.98, 0.01, 0.0]",,0.91,Protesters (Cameroon),"On 26 May 2022, hundreds of Douala youth protested in Douala (Douala 1, Wouri, Littoral) against land grabbing, marginalisation, and police brutality which they believe led to the escalation of the Anglophone crisis. Police intervened with teargas. No fatalities or injuries"
llama3.2:3b,CAO3886,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Military Forces of Cameroon (1982-),"On 17 August 2020, the military forces engaged in a fire fight with Ambazonian separatists in Makanga village, Muyuka subdivision (Fako, Sud-Ouest). 1 person was killed, and another arrested."
llama3.2:3b,CAO12845,V,V,0.92,[],,0.58,Ambazonian Separatists (Cameroon),"On 9 December 2021, suspected Ambazonian separatist fighters killed a Fulani pastoralist at 3 Corners near Ntumbaw (Ndu, Donga-Mantung, Nord-Ouest). In retaliation, local Fulanis set ablaze more than 15 houses, and killed a bike who transported a uniformed officer to the scene [Coded as a separate event]."
llama3.2:3b,CAO4209,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.85,Military Forces of Cameroon (1982-),"Around 12 December 2020, the military forces killed two people in Mbiam town (Ngo-ketunjia, Nord-Ouest) over suspicions of being involved in separatist activities. Both victims were arrested on 12 December and found dead the following day."
llama3.2:3b,CAO11138,B,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.84,Military Forces of Cameroon (1982-),"On 2 December 2023, the military forces ambushed two Ambazonian Separatists in Mambu (Bafut, Mezam, Nord-Ouest), killing one while the other escaped with severe injuries."
llama3.2:3b,CAO10307,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.92,Military Forces of Cameroon (1982-),"On 30 April 2023, state security forces, coded as military forces, physically assaulted an unspecified number of civilians and arrested one of them at a funeral ceremony in Ediki (Meme, Sud-Ouest). No report on injuries."
llama3.2:3b,CAO8144,B,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 13 November 2023, Boko Haram (JAS) (likely) militants clashed with soldiers as they looted a military outpost in Tchakamari, coded to Mora (Mora, Mayo-Sava, Extreme-Nord). 2 motorbikes and money were stolen. The looting comes some days after the militants clashed with the military forces at the same outpost (coded as a separate event)."
llama3.2:3b,CAO10734,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.49]",,0.88,Military Forces of Cameroon (1982-),"Other: On 27 May 2023, state security forces, coded as military forces, shot into the air to scare away Ambazonian Separatists who mounted an informal vehicle checkpoint at Mbot, Nkambe commune, coded to Nkambe (Donga-Mantung Nord-Ouest) in an attempt to attack the Divisional Officer for Ndu. The separatists fled."
llama3.2:3b,CAO4741,V,V,0.85,"[0.85, 0.01, 0.02, 0.01, 0.03, 0.09]",,0.81,Military Forces of Cameroon (1982-),"On 18 December 2020, the military forces raided Dyeny village, Mbonge subdivision (Meme, Sud-Ouest), resulting in 2 people getting injured and houses burnt down."
llama3.2:3b,CAO9833,S,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.85,Ambazonian Separatists (Cameroon),"Detonation: On 22 November 2022, an IED being planted by Ambazonian Separatists accidentally detonated in Wainamah (Bui, Nord-Ouest). The group was planting the IED in anticipation of the passage of a military convoy. One Separatists was injured."
llama3.2:3b,CAO4052,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.87,Ambazonian Separatists (Cameroon),"On 25 November 2020, suspected Ambazonian separatists engaged in fire fights with security forces (assumed Military Forces) in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO6034,B,B,0.92,"[0.01, 0.93, 0.04]",,0.69,Military Forces of Cameroon (1982-),"Around 26 April 2022, the Cameroonian military conducted a raid and clashed with Ambazonian separatists fighters in Mbonge (Mbonge, Meme, Sud-Ouest), killing 14 separatists fighters in 3 locations of Batibo, Ndu and Mbonge. 14 fatalities split across 3 events."
llama3.2:3b,CAO11480,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.78,Military Forces of Cameroon (1982-) Gendarmerie,"Around 17 June 2023 (as reported), Gendarmerie forces attacked and killed 1 civilian in Baingo (Belo, Boyo, Nord-Ouest). He had been arrested by the Gendarmerie the previous day and his body was found under a tree at a road junction."
llama3.2:3b,CAO13626,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.84,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 14 June 2024, Boko Haram (JAS) (likely) militants clashed with the Gendarmerie forces in Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord). 1 soldier was killed. 4 motorbikes and an ambulance were burnt and several materials looted."
llama3.2:3b,CAO9809,B,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.91,Military Forces of Cameroon (1982-),"On 30 September 2022, military forces in a civilian vehicle shot and killed an Ambazonian Separatist mounting a checkpoint in Etoko (Manyu, Sud-Ouest) along the Mamfe-Bamenda stretch of road."
llama3.2:3b,CAO13559,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.85,Military Forces of Cameroon (1982-),"On 21 April 2024, security forces, coded as the military forces clashed with the Ambazonian Separatists in Benade (Menchum-Valley, Menchum, Nord-Ouest) during a military operation to identify a Separatist hideout. There were no fatalities. No information on the injuries."
llama3.2:3b,CAO13154,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.74,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Property destruction: On 20 February 2024, the Boko Haram (JAS) (likely) militants burnt civilian crops on two farms in Kourgui (Mora, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO10659,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.84,Ambazonian Separatists (Cameroon),"On 18 May 2023, Ambazonian Separatists abducted 10 civilians from two vehicles at a vehicular checkpoint along the Kumba - Mamfe road in Ikiliwindi Mile 10 (Meme, Sud-Ouest). The abductees were accused of violating the Separatists' ban on movement on this road from the 18th to the 20th of May 2023 in order to disrupt the National Day celebrations."
llama3.2:3b,CAO13274,V,R,0.85,"[0.09, 0.03, 0.02, 0.01, 0.85, 0.02]",,0.76,Military Forces of Cameroon (1982-),"On 31 March 2024, security forces, coded as the military forces shot and killed 1 civilian in Doukrey (Kai-Kai, Mayo-Danay, Extreme-Nord). In retaliation, community members attacked the military with bladed weapons causing the soldiers to fire back. 3 more civilians and 1 soldier were killed. (Total 5 fatalities)."
llama3.2:3b,CAO6688,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.75,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 21 October 2022, suspected Boko Haram (JAS) (likely) fighters looted 2 stores in Amchide (Kolofata, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO4989,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.88,Ambazonian Separatists (Cameroon),"On 29 January 2021, Ambazonian separatists ambushed the military forces around Bafanji town, Balikumbat subdivision (Ngo-Ketunjia, Nord-Ouest), resulting in 5 people getting killed."
llama3.2:3b,CAO12830,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.82,Military Forces of Cameroon (1982-),"On 6 June 2021, military forces and Ambazonian separatists engaged in an armed clash at Bessi, a neighborhood in Bamenda - Nkwen (Bamenda 3, Nord-Ouest). There were no reported casualties."
llama3.2:3b,CAO9058,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.89,Military Forces of Cameroon (1982-),"On 19 July 2022, military forces on transit opened fire at a drinking spot in Jakiri subdivision, coded to Jakiri (Jakiri Bui, Nord-Ouest) and killed 3 civilians who were drinking."
llama3.2:3b,CAO11810,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.83,Ambazonian Separatists (Cameroon),"On 29 May 2022, Ambazonian Separatists killed a civilian in a private house in Matum, Jakiri commune, coded to Jakiri (Bui, Nord-Ouest). The man was killed for participating in the 20th May match pass in Jakiri."
llama3.2:3b,CAO13434,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.9,Military Forces of Cameroon (1982-),"Around 12 May 2024 (as reported), a soldier attacked and killed 1 civilian at a nightclub in Limbe (Limbe 1, Fako, Sud-Ouest). 2 were injured. The attack is suspected of being a revenge attack against the recent deaths of other soldiers in Bamenda. The soldier was arrested."
llama3.2:3b,CAO14866,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.85,Ambazonian Separatists (Cameroon),"On 19 July 2024, Ambazonian Separatists from the Restoration Forces faction abducted 3 women from their private residences in Bole (Kumba 1, Meme, Sud-Ouest) for an unknown reason."
llama3.2:3b,CAO15431,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.79,Military Forces of Cameroon (1982-),"On 29 August 2024, security forces, coded as the military forces, beat and injured a civilian by the roadside in Bwitingi, closest town Buea (Buea, Fako, Sud-Ouest) for an unknown reason, and later took him to a detention center."
llama3.2:3b,CAO3880,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.49]",,0.89,Military Forces of Cameroon (1982-),"On 6 August 2020, the military forces reportedly randomly arrested 75 people in Muea town (Fako, Sud-Ouest)."
llama3.2:3b,CAO14082,S,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.82,Military Forces of Cameroon (1982-),"On 29 April 2024, security forces with gendarmerie, BIR, and Police arrested at least 30 civilians both males and females from their private residences for unknown reasons in Nkambe (Nkambe, Donga-Mantung, Nord-Ouest)."
llama3.2:3b,CAO13552,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.78,Ambazonian Separatists (Cameroon),"On 20 April 2024, 2 Ambazonian Separatists from the ADF faction attempted to rob pastoralists who fired gunshots at the Separatists in Oshie (Njikwa, Momo, Nord-Ouest). 2 Separatists were killed."
llama3.2:3b,CAO15237,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.9,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 29 September 2024, Boko Haram (JAS) (likely) militants looted a motorbike from a civilian in Guederou (Kolofata, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO3083,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.95,Military Forces of Cameroon (1982-),"On 9 March 2020, the military forces reportedly killed a pastor alongside 7 members of his church in Widikum town (Momo, Nord-Ouest). The military forces reportedly established a base in the church."
llama3.2:3b,CAO8690,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.49]",,0.92,Military Forces of Cameroon (1982-),"Defusal: Around 28 March 2024 (as reported), the military forces recovered and defused an IED planted by an unidentified armed group at the City Chemist Roundabout in Bamenda (Bamenda 3, Mezam, Nord-Ouest)."
llama3.2:3b,CAO4939,V,V,0.92,[],,0.59,Ambazonian Separatists (Cameroon),"On 9 January 2021, Ambazonian separatists kidnapped one person in Lobe Estate neighborhood of Ekondo Titi town (Ndian, Sud-Ouest)."
llama3.2:3b,CAO7209,V,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 2 April 2023, Boko Haram [JAS] militants attacked Yabogo neighborhood of Amchide (Kolofata, Mayo-Sava, Extreme-Nord). There were no fatalities but 3 people were injured. The militants also stole mobile phones, bikes, money and clothes."
llama3.2:3b,CAO9326,V,P,0.92,"[0.01, 0.02, 0.01, 0.88, 0.04, 0.05]",,0.88,Ambazonian Separatists (Cameroon),"On 16 February 2023, Ambazonian Separatists from the Restoration Forces faction kidnapped 3 truck drivers in Ndebaya (Manyu, Sud-Ouest) and took them to their hideouts. After about 4 hours, the truck drivers were released after paying an unspecified some of money to the Separatists."
llama3.2:3b,CAO9932,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.85,Ambazonian Separatists (Cameroon),"On 29 March 2021, suspected Ambazonian Separatists attacked a residence at Bwiting, in Buea (Fako, Sud-Ouest). They injured a child and abducted her father."
llama3.2:3b,CAO9724,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.79,Ambazonian Separatists (Cameroon),"Looting: On 2 November 2022, fighters from the ADF harassed businessmen and women and their neighbors in Mbeme (Upper Bayang, Manyu, Sud-Ouest) requesting them to give support with money to buy arms. An unspecified amount of money was collected on the spot."
llama3.2:3b,CAO8680,B,B,0.98,"[0.98, 0.02, 0.01, 0.01, 0.01, 0.0]",,0.87,Military Forces of Cameroon (1982-),"On 27 March 2024, the military forces clashed with Ambazonian Separatists at the Separatist hideout in Bamenda (Bamenda 3, Mezam, Nord-Ouest). Unspecified fatalities, coded as 3."
llama3.2:3b,CAO9923,V,V,0.93,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.83,Military Forces of Cameroon (1982-),"On 20 March 2021, state forces, coded as military, raided the village Bengang located in Batibo (Momo, Nord-Ouest).There was 1 civilian killed."
llama3.2:3b,CAO11559,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.85,Ambazonian Separatists (Cameroon),"On 15 June 2023, the Ambazonian Separatists ADF abducted a civilian from his private residence in Fossimondi (Wabane, Lebialem, Sud-Ouest). The perpetrators accused the victim of collaborating with the government and informing the latter about the perpetrators' presence in this location."
llama3.2:3b,CAO15215,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.83,Unidentified Armed Group (Cameroon),"On 7 October 2024, unidentified armed group attacked and killed a priest of Togolese origin from the diocese of Yagoua in the Mvolye neighborhood of Yaounde (Yaounde 1, Mfoundi, Centre) for an unknown reason."
llama3.2:3b,CAO8281,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.02]",,0.88,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 18 December 2023, ISWAP or Boko Haram militants looted 2 houses in Waza (Waza, Logone-et-Chari, Extreme-Nord)."
llama3.2:3b,CAO10590,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.93,Ambazonian Separatists (Cameroon),"On 7 May 2023, Ambazonian Separatists from the Bui Warriors engaged in an armed confrontation with state security forces (coded as military) in Shangwai (Bui, Nord-Ouest). No casualties."
llama3.2:3b,CAO4422,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.86,Military Forces of Cameroon (1982-),"On 28 February 2021, the military forces engaged in fire fight with Boko Haram fighters in Bouaram village, Darak subdivision (Logone-Et-Chari, Extreme-Nord)."
llama3.2:3b,CAO4700,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.79,Ambazonian Separatists (Cameroon),"On 1 January 2021, the military forces engaged in fire fight with Ambazonian separatists in Nyeng village, Mbengwi subdivision (Momo, Nord-Ouest). Two people were killed."
