model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,CAO11666,S,V,0.21722447872161865,"[0.17452022433280945, 0.15878291428089142, 0.12200392782688141, 0.19112041592597961, 0.13634803891181946, 0.21722447872161865]","Other: On 14 June 2023, state security forces (coded as military) fired shots to the air in Ndu commune, coded to Ndu (Donga-Mantung, Nord-Ouest), to scare Ambazonian Separatists from implementing a one-day lockdown in the area.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO5899,B,B,0.1921044886112213,"[0.1921044886112213, 0.19109177589416504, 0.13529178500175476, 0.15878590941429138, 0.14674198627471924, 0.17598411440849304]","On 10 March 2022, Cameroonian soldiers, as part of the MNJTF intercepted and killed more than twenty Boko Haram (JAS) (likely) militants in Amchide (Kolofata, Mayo-Sava).",0.001,MNJTF: Multinational Joint Task Force
conflibert_finetuned_fewshot_v1,CAO10757,S,B,0.19853518903255463,"[0.19853518903255463, 0.1466987580060959, 0.13574659824371338, 0.19256658852100372, 0.13574475049972534, 0.19070807099342346]","Other: On 3 June 2023, Ambazonian Separatists fired shots into the air in Bongom (Donga-Mantung, Nord-Ouest) to test their newly acquired weapons. The villagers fled and then returned after they learned that the separatists were testing their new weapons.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10806,B,E,0.2019733339548111,"[0.19521671533584595, 0.2019733339548111, 0.15570758283138275, 0.14093135297298431, 0.14938098192214966, 0.15679003298282623]","On 28 December 2023, the military forces ambushed and killed three Ambazonian Separatists from the Restoration Forces operatives at their hideout in Aassaka (Akwaya, Manyu, Sud-Ouest) while about seven of the operatives escaped but sustained life-threatening injuries.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO14355,V,B,0.2014531046152115,"[0.2014531046152115, 0.1687076836824417, 0.13873879611492157, 0.18440207839012146, 0.1416778564453125, 0.16502052545547485]","On 8 May 2024, Ambazonian Separatists abducted a ship owner alongside two skippers after intercepting 2 ships in the Cameroon-Nigeria waterway in Mabeta (Limbe 3, Fako, Sud-Ouest). The militants later released the men after they paid the sum of approximately 700,000 Franc CFA.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8747,S,V,0.20466838777065277,"[0.17304587364196777, 0.14721651375293732, 0.1255129873752594, 0.20357991755008698, 0.14597636461257935, 0.20466838777065277]","Looting: Around 30 March 2024 (as reported), Boko Haram (JAS) (likely) militants looted food items and clothing from civilians in Locktcha, coded to Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO14510,V,B,0.20132647454738617,"[0.20132647454738617, 0.19152382016181946, 0.15154461562633514, 0.15425743162631989, 0.15445652604103088, 0.14689110219478607]","On 20 August 2024, Boko Haram (JAS) (likely) militants abducted 2 farmers from their fields in Alagarno (Kolofata, Mayo-Sava, Extreme-Nord). They were later released for an unknown reason.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO3261,V,R,0.19530649483203888,"[0.19384385645389557, 0.16617627441883087, 0.12632931768894196, 0.19530649483203888, 0.14440332353115082, 0.17394070327281952]","On 10 May 2020, suspected Ambazonian separatists killed one person in Bakebe village, Mamfe subdivision (Manyu, Sud-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO4532,V,R,0.20840881764888763,"[0.1918584704399109, 0.15967951714992523, 0.12513989210128784, 0.20840881764888763, 0.1443209946155548, 0.1705923080444336]","On 6 April 2021, suspected Ambazonian separatists kidnapped the head of the local National Committee on Disarmament, Demobilization and Reintegration in Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO7298,V,B,0.1955866515636444,"[0.1955866515636444, 0.17670761048793793, 0.14932143688201904, 0.17917795479297638, 0.15174224972724915, 0.1474641114473343]","On 15 May 2023, ISWAP or Boko Haram militants abducted 2 herders in Zigague (Waza, Logone-et-Chari, Extreme-Nord) and stole a head of oxen. The herders and the oxen were freed when the militants spotted the security forces who had been following them.",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO11856,V,R,0.20423409342765808,"[0.18682381510734558, 0.16413432359695435, 0.128559872508049, 0.20423409342765808, 0.14689044654369354, 0.1693575233221054]","On 8 September 2023, an Ambazonian Separatist shot and injured a male civilian in Bali (Mezam, Nord-Ouest), accusing him of not supporting the two-week lockdown against school resumption.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO11447,S,B,0.1918645203113556,"[0.1918645203113556, 0.16101525723934174, 0.14003436267375946, 0.18855500221252441, 0.1347484588623047, 0.18378235399723053]","Other: On 4 July 2023, state security forces, coded as military forces, on vehicular patrol shot into the air at the cattle market in Lassin (Bui, Nord-Ouest) to prevent an attack by Ambazonian Separatists after they tipped off that a separatists camp opened in the area.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO11732,S,B,0.20548033714294434,"[0.20548033714294434, 0.18431654572486877, 0.13630273938179016, 0.1579267382621765, 0.14958973228931427, 0.16638387739658356]","On 12 July 2023, state security forces (coded as military) arrested 27 men from their homes in Fekeng (Bui, Nord-Ouest) whom they accused of collaborating with Ambazonian Separatists. They were released 24 hours later after paying 30,000frs each.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO5007,B,E,0.19725380837917328,"[0.18736813962459564, 0.19725380837917328, 0.1631082445383072, 0.15414705872535706, 0.15764185786247253, 0.1404808759689331]","On 5 February 2021, the military forces engaged in fire fights with Ambazonian separatists in Mbengwi town, Mbeggwi subdivision (Momo, Nord-Ouest). One civilian was injured by a stray bullet.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO12517,B,E,0.20817819237709045,"[0.18264657258987427, 0.20817819237709045, 0.17780913412570953, 0.1468486487865448, 0.15225781500339508, 0.13225965201854706]","On 7 June 2023, state security forces (coded as military) dressed as civilians apprehended an Ambazonian Separatist at a funeral at a home in Batibo (Momo, Nord-Ouest). Another Separatist escaped. There were no fatalities.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO8266,B,B,0.19827298820018768,"[0.19827298820018768, 0.1920764148235321, 0.15669819712638855, 0.15340271592140198, 0.16256076097488403, 0.13698887825012207]","On 18 December 2023, Boko Haram militants [JAS faction] ambushed military forces in Moundou, in the Double-Limani area, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). 2 soldiers were killed and 2 others were wounded. The militants stole 2 motorbikes and the rifles from the killed soldiers.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO11956,B,E,0.19890570640563965,"[0.18046297132968903, 0.19890570640563965, 0.17270569503307343, 0.15046414732933044, 0.15599766373634338, 0.14146378636360168]","On 25 October 2023, military forces from the Rapid Intervention Battalion engaged in an armed confrontation with Ambazonian Separatists in Ngarum (Donga-Mantung, Nord-Ouest). There were no casualties.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion
conflibert_finetuned_fewshot_v1,CAO14297,V,E,0.19230633974075317,"[0.16992174088954926, 0.19230633974075317, 0.18546977639198303, 0.17278842628002167, 0.14273720979690552, 0.13677650690078735]","On 1 June 2024, a gendarmerie officer beat and injured 1 civilian at a public commercial facility in Boffe, coded to Widikum (Widikum, Momo, Nord-Ouest). No further information.",0.001,Military Forces of Cameroon (1982-) Gendarmerie
conflibert_finetuned_fewshot_v1,CAO3310,V,R,0.209173321723938,"[0.19313718378543854, 0.1552313268184662, 0.13955752551555634, 0.209173321723938, 0.14884056150913239, 0.15406011044979095]","On 28 May 2020, military forces killed four people suspected to be armed bandits in Bonduma neighbourhood of Buea town (Fako, Sud-Ouest). Residents say the victims were not armed.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO13904,B,E,0.19930575788021088,"[0.19487504661083221, 0.19930575788021088, 0.1586584895849228, 0.14081591367721558, 0.16452687978744507, 0.14181795716285706]","On 9 July 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). 2 militants were killed. The military forces recovered an AK47. The militants had stolen a bicycle but the military forces recovered it and returned to its owner.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion
conflibert_finetuned_fewshot_v1,CAO14511,V,B,0.19782711565494537,"[0.19782711565494537, 0.1822228580713272, 0.14853446185588837, 0.16627809405326843, 0.1505303978919983, 0.15460701286792755]","On 19 August 2024, ISWAP or Boko Haram militants abducted more than 5 fishers in Mbourdas (Mourdas) (Hile-Alifa, Logone-et-Chari, Extreme-Nord). The militants looted money from fishers. The abductees were released after a ransom fee was paid.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO9554,B,B,0.20051683485507965,"[0.20051683485507965, 0.1725318878889084, 0.13489894568920135, 0.18582503497600555, 0.14650467038154602, 0.15972261130809784]","On 22 October 2022, Ambazonian Separatists from the Bui Unity Warriors ambushed and attacked military forces in Tobin (Bui, Nord-Ouest). 1 soldier was killed. Before the Separatists retreated, they hoisted a flag in one of the military buildings in the area.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10284,V,B,0.19964145123958588,"[0.19964145123958588, 0.18355706334114075, 0.14483800530433655, 0.16476207971572876, 0.14287610352039337, 0.16432532668113708]","On 17 October 2022, suspected Ambazonian Separatists, killed a civilian woman, cutting off her breast, and dumped her body in a dump along the Bambili-Babanki road, coded to Bambili (Tubah, Mezam, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO12293,B,B,0.19917936623096466,"[0.19917936623096466, 0.1966741532087326, 0.13427944481372833, 0.1603761464357376, 0.14956805109977722, 0.1599227637052536]","On 17 September 2023, Gendarmerie forces, shot and killed an Ambazonian Separatist on the road in Bambui (Tubah, Mezam, Nord-Ouest). The Separatist had been attacked by a resident mob for extorting money from civilians before he was handed over to the Gendarmerie forces.",0.001,Military Forces of Cameroon (1982-) Gendarmerie
conflibert_finetuned_fewshot_v1,CAO3901,S,B,0.18879403173923492,"[0.18879403173923492, 0.17994925379753113, 0.13265180587768555, 0.17648236453533173, 0.14581938087940216, 0.1763031929731369]","On 17 September 2020, the security forces (assumed Military Forces) arrested 'scores' of civilians during a raid in Bakweri town (Fako, Sud-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO6445,B,B,0.20111249387264252,"[0.20111249387264252, 0.20044896006584167, 0.15224717557430267, 0.13857108354568481, 0.1531190723180771, 0.15450119972229004]","On 25 September 2021, ISWAP or Boko Haram fighters ambushed the Cameroonian military camp in Sagme (Makary, Logone-et-Chari, Extreme-Nord) leading to the death of 2. The fighters stole weapons and ammunition and burnt the camp and military vehicles.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO5330,V,B,0.19201649725437164,"[0.19201649725437164, 0.178885355591774, 0.1292579174041748, 0.1636383980512619, 0.1506689339876175, 0.18553288280963898]","Around 22 July 2021 (week of), the military forces shot and killed a student in Bambili village, Tubah subdivision (Mezam, Nord-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO7711,V,E,0.21765446662902832,"[0.18084222078323364, 0.21765446662902832, 0.18077661097049713, 0.12722840905189514, 0.15631799399852753, 0.13718029856681824]","On 24 August 2023, Around 24 August 2023, Boko Haram (JAS) (likely) militants attacked villagers in Mahoula (Mora, Mayo-Sava, Extreme-Nord). Casualties unknown.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO3378,B,E,0.29748719930648804,"[0.15228164196014404, 0.29748719930648804, 0.15720687806606293, 0.13639366626739502, 0.12865270674228668, 0.1279778778553009]","Around 13 June 2020 (between 11 - 15 June), the military forces killed 13 suspected Ambazonian separatists during an operation in 5 villages of Mezam subdivision including Pinyin (Mezam, Nord-Ouest). Fatalities split between five events.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3105,B,B,0.19425654411315918,"[0.19425654411315918, 0.17998702824115753, 0.1456398069858551, 0.17907743155956268, 0.14547693729400635, 0.15556228160858154]","On 15 March 2020, the Ambazonian separatists killed a civilian when they targeted a soldier who he was transporting to his duty post in Mundemba town (Ndian, Sud-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO13417,V,R,0.21224932372570038,"[0.20644275844097137, 0.1520969420671463, 0.128523051738739, 0.21224932372570038, 0.13829734921455383, 0.16239061951637268]","On 9 April 2024, Ambazonian Separatists from the Restoration Forces faction abducted 9 civilians from their private residences in Kombone (Kumba 1, Meme, Sud-Ouest). The Separatists looted their mobile phones and other valuables. The Separatists accused the civilians of communicating with the military forces.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO13748,V,R,0.21395054459571838,"[0.19845962524414062, 0.1467098593711853, 0.13116005063056946, 0.21395054459571838, 0.14453765749931335, 0.16518226265907288]","On 31 May 2024, the military forces severely beat a civilian at a checkpoint in Ashing (Belo, Boyo, Nord-Ouest) for an unknown reason. There were no fatalities. The civilian was traveling to sell flowers at graduation when he was stopped and taken to a nearby house by the soldiers. He was taken to the Kikwini hospital for treatment.",0.001,Military Forces of Cameroon (1982-)
